"carat","cut","color","clarity","depth","table","price","x","y","z"
1.2,"Premium","H","SI1",62.2,59,5822,6.79,6.71,4.2
0.33,"Ideal","E","VS2",62.8,56,928,4.45,4.41,2.78
0.48,"Premium","F","SI1",60.6,62,1110,5.06,5,3.05
0.32,"Ideal","D","VS1",61.4,56,720,4.38,4.41,2.7
0.28,"Ideal","G","SI1",60.7,56,430,4.25,4.28,2.59
1,"Good","F","SI1",64.9,57,4844,6.25,6.32,4.08
0.28,"Very Good","E","VVS2",60.2,58,604,4.24,4.27,2.56
0.56,"Ideal","D","SI1",62.3,57,1578,5.24,5.26,3.27
0.52,"Ideal","E","VS2",61,55,1651,5.2,5.26,3.19
0.35,"Ideal","E","SI1",61,57,788,4.57,4.54,2.78
1.04,"Premium","F","VS2",59.6,62,6278,6.62,6.56,3.93
0.46,"Ideal","I","VS1",62.3,56,911,4.93,4.96,3.08
0.43,"Ideal","G","SI1",61.1,57,951,4.88,4.9,2.99
0.91,"Premium","E","SI2",61.1,59,3639,6.24,6.2,3.8
1.01,"Very Good","E","VS1",62.6,57,7306,6.28,6.37,3.96
0.61,"Ideal","F","VS1",61.8,57,2283,5.43,5.47,3.37
1.51,"Very Good","H","SI2",62.3,58,9107,7.31,7.35,4.57
0.3,"Premium","F","VVS1",61.8,59,1114,4.29,4.26,2.64
1.52,"Very Good","D","VS2",63.4,59,14680,7.32,7.24,4.61
0.4,"Ideal","G","VS1",62.3,57,819,4.68,4.73,2.93
0.72,"Good","I","VS1",61.8,61,2048,5.67,5.72,3.53
0.45,"Very Good","F","SI2",61.5,61,729,4.9,4.95,3.03
1.22,"Very Good","J","SI1",58.8,61,4969,6.94,7,4.1
0.34,"Ideal","D","SI1",60.4,57,803,4.53,4.51,2.73
0.71,"Ideal","E","SI2",59.5,57,2511,5.87,5.82,3.48
0.35,"Very Good","H","VS2",61.8,56,552,4.54,4.58,2.82
2.04,"Ideal","J","SI1",59.1,59,12554,8.29,8.24,4.88
0.43,"Very Good","G","SI1",62.7,56,754,4.8,4.83,3.02
0.51,"Very Good","E","SI1",61.4,58,1284,5.09,5.14,3.14
2,"Premium","H","SI2",58.9,57,12210,8.09,58.9,8.06
0.33,"Ideal","E","VVS1",62.2,54,906,4.46,4.48,2.78
0.31,"Premium","E","VVS2",62.3,56,1107,4.34,4.3,2.69
0.53,"Premium","G","VS2",59.9,60,1335,5.24,5.28,3.15
1.02,"Ideal","H","SI2",62.5,53,4918,6.43,6.47,4.03
0.5,"Very Good","H","SI1",61.9,63,1031,5.08,5.04,3.13
0.34,"Ideal","H","SI1",61.1,56,508,4.52,4.55,2.77
1.51,"Ideal","G","VVS2",60.5,56,15303,7.45,7.42,4.5
0.75,"Ideal","E","SI2",62.6,55,3129,5.72,5.79,3.6
0.32,"Ideal","D","SI1",59.3,55,589,4.51,4.53,2.68
1.24,"Good","H","SI1",62,65,5146,6.88,6.84,4.25
1.24,"Ideal","D","SI1",61.9,56,6805,6.9,6.87,4.26
2.12,"Ideal","D","SI2",62.9,55,12707,8.17,8.14,5.13
1,"Good","G","VS1",63.6,59,6349,6.3,6.34,4.02
1.05,"Ideal","H","SI1",61.8,56,4975,6.52,6.58,4.05
0.59,"Ideal","D","VS2",61.7,56,2078,5.39,5.41,3.33
2.32,"Premium","I","SI1",61.2,58,18026,8.57,8.52,5.23
0.31,"Ideal","E","SI2",61.3,55,435,4.34,4.37,2.67
0.71,"Good","F","SI1",63.7,58,2308,5.65,5.62,3.59
1.16,"Ideal","D","VS2",62.1,57,8185,6.73,6.7,4.17
0.7,"Very Good","F","VS2",62.3,61,2593,5.55,5.62,3.48
0.4,"Ideal","E","VVS2",61.5,55,988,4.77,4.79,2.94
0.89,"Good","E","SI2",61.6,60.9,3284,6.13,6.24,3.82
1.18,"Ideal","I","SI1",62.1,56,5154,6.79,6.77,4.21
1.05,"Very Good","H","VS2",63.3,56,5614,6.48,6.41,4.08
0.55,"Very Good","D","VS2",62.2,60,1796,5.2,5.25,3.25
1.57,"Very Good","F","SI1",60.3,57,11998,7.55,7.6,4.57
2.09,"Premium","J","VS1",61.2,59,15035,8.22,8.31,5.06
0.3,"Premium","F","VS2",61.6,58,605,4.29,4.31,2.65
0.71,"Ideal","F","SI2",61.4,55,2525,5.76,5.78,3.54
0.33,"Ideal","G","VS1",61.8,56,666,4.42,4.45,2.74
1.27,"Premium","J","VS2",62.8,58,4011,6.96,6.92,4.36
0.9,"Very Good","E","SI2",61,59,3584,6.14,6.18,3.76
0.31,"Ideal","I","VS1",61.4,55.2,513,4.32,4.35,2.66
0.32,"Premium","F","VVS2",61.8,59,793,4.42,4.38,2.72
1.01,"Premium","H","VS2",61.3,59,4959,6.44,6.48,3.96
0.9,"Very Good","F","SI1",61.7,60,3950,6.16,6.22,3.82
0.92,"Good","J","SI2",59,63,3070,6.3,6.35,3.73
0.91,"Ideal","E","VVS1",61.7,56,9636,6.18,6.23,3.83
0.31,"Ideal","H","VS1",62.6,55,698,4.35,4.31,2.71
0.31,"Ideal","D","VS1",61.6,54,696,4.33,4.37,2.68
0.81,"Fair","I","VS1",66.5,53,2297,5.76,5.83,3.86
1.64,"Premium","H","SI1",59.3,61,11159,7.68,7.64,4.54
0.31,"Good","J","SI2",63.3,58,335,4.34,4.35,2.75
0.71,"Ideal","E","VS2",62,56,3304,5.72,5.75,3.55
0.9,"Fair","G","SI2",65.3,59,2834,6.07,6,3.94
0.31,"Ideal","E","VVS2",62,54,791,4.38,4.4,2.72
1.51,"Very Good","G","VVS2",62.7,57,14938,7.33,7.38,4.61
0.83,"Premium","E","SI1",62.2,59,2913,6.05,5.97,3.74
1.8,"Good","F","SI2",57.9,58,12308,8.13,8.08,4.69
0.9,"Very Good","E","SI2",63.4,56,3187,6.15,5.99,3.85
1.5,"Very Good","H","VS2",58.9,59,10424,7.34,7.43,4.35
0.3,"Ideal","G","VVS1",62.9,57,1013,4.3,4.26,2.69
0.7,"Premium","D","SI2",62.1,60,2299,5.71,5.73,3.55
1.15,"Ideal","F","VVS2",62.1,55,8743,6.69,6.74,4.17
1.23,"Ideal","H","VS2",62.2,55,7130,6.81,6.85,4.25
0.31,"Very Good","I","VVS1",62.8,55,571,4.33,4.36,2.73
0.54,"Ideal","E","VS1",62.6,55,1732,5.2,5.22,3.26
0.34,"Very Good","H","VS1",62.3,57,590,4.45,4.48,2.78
0.31,"Ideal","E","VVS2",60.4,61,710,4.37,4.44,2.66
0.59,"Premium","F","SI1",61.7,60,1412,5.37,5.39,3.32
0.4,"Premium","J","IF",62.7,60,1063,4.7,4.64,2.93
0.32,"Very Good","G","SI1",62,55,477,4.41,4.43,2.74
0.52,"Good","H","VS2",63.6,57,1385,5.1,5.05,3.23
1.02,"Premium","H","VS2",62.4,58,5356,6.39,6.43,4
0.32,"Premium","H","SI1",61.3,60,449,4.36,4.42,2.69
0.53,"Ideal","E","VS2",61.9,55,1721,5.19,5.22,3.22
0.98,"Very Good","H","SI2",62.1,59,3731,6.33,6.39,3.95
0.3,"Premium","D","SI2",61.2,57,574,4.33,4.3,2.64
0.7,"Good","F","VS2",62.9,58,2362,5.61,5.65,3.54
2.32,"Ideal","J","VS1",62.5,54.5,17891,8.44,8.47,5.28
2.01,"Premium","H","SI1",60,60,12271,8.16,8.13,4.89
1.2,"Very Good","F","SI1",63.1,58,5638,6.75,6.68,4.24
0.32,"Very Good","F","SI1",60.7,62,497,4.4,4.43,2.68
0.56,"Ideal","E","VS2",61.7,54,1819,5.28,5.35,3.28
0.3,"Premium","D","VS2",60.6,58,911,4.36,4.32,2.63
0.51,"Ideal","F","VVS1",61.7,57,2163,5.12,5.15,3.17
0.7,"Ideal","E","VS2",62.2,55,2616,5.72,5.69,3.55
1.19,"Premium","I","SI2",61.6,56,4558,6.87,6.83,4.22
0.32,"Ideal","D","VS1",61.4,56,756,4.42,4.47,2.73
0.91,"Ideal","H","SI1",62.1,57,4919,6.18,6.21,3.85
0.38,"Very Good","J","IF",60.9,61,827,4.66,4.73,2.86
0.35,"Premium","H","SI2",61.6,58,566,4.54,4.49,2.78
0.74,"Ideal","F","IF",61.9,55,4383,5.79,5.84,3.6
0.63,"Ideal","F","VVS2",61.9,57,2835,5.47,5.51,3.4
1.5,"Premium","I","VS1",62.7,59,10080,7.3,7.25,4.56
1.21,"Ideal","F","VS2",62.6,55,7826,6.8,6.75,4.24
0.5,"Ideal","E","SI2",60.7,56,1359,5.16,5.19,3.14
0.54,"Ideal","D","VS2",61.1,57,1892,5.22,5.25,3.2
0.55,"Premium","D","SI1",60.7,58,1819,5.3,5.24,3.2
0.26,"Very Good","E","VVS1",63.4,59,554,4,4.04,2.55
1.17,"Fair","E","VS2",64.5,56,6814,6.75,6.68,4.33
0.3,"Very Good","E","VS2",61.7,61,658,4.28,4.31,2.65
1.04,"Ideal","E","SI1",62.4,57,5528,6.48,6.53,4.06
0.9,"Very Good","H","SI2",62.4,58,3250,6.11,6.16,3.83
0.74,"Very Good","D","VS2",62.4,57,2906,5.74,5.8,3.6
1.58,"Ideal","E","SI1",61,57,13557,7.55,7.5,4.59
1.2,"Ideal","F","VS2",62.3,55,8334,6.79,6.83,4.24
1.34,"Premium","H","VS2",62.3,60,7816,7.05,7.02,4.38
1,"Ideal","G","VVS2",59.8,54,7885,6.58,6.54,3.92
1.04,"Ideal","F","SI1",61.2,56,5145,6.54,6.6,4.02
2.35,"Premium","I","SI2",59.9,58,17294,8.68,8.61,5.18
0.73,"Ideal","I","SI2",62.4,56,2218,5.74,5.77,3.59
0.32,"Premium","G","SI2",62.7,58,540,4.39,4.35,2.74
0.31,"Premium","E","VS2",62.7,58,680,4.31,4.33,2.71
1,"Very Good","D","VS2",61.2,60,6937,6.4,6.42,3.92
1.01,"Very Good","D","SI1",58.1,61,5055,6.59,6.66,3.85
0.51,"Ideal","D","VS2",61.5,55,1787,5.13,5.18,3.17
0.31,"Premium","H","VS2",60,60,628,4.43,4.4,2.65
1,"Very Good","D","VS1",62.7,60,7877,6.31,6.36,3.97
0.34,"Ideal","G","VVS1",62.1,55,895,4.46,4.49,2.78
0.9,"Premium","D","SI1",62.8,59,3997,6.1,6.06,3.82
0.5,"Very Good","D","VS2",61.2,56,1628,5.14,5.16,3.15
1.51,"Good","E","I1",57.5,59,5601,7.56,7.51,4.33
0.35,"Ideal","G","IF",61.5,55,1001,4.53,4.57,2.8
0.53,"Good","E","SI1",62.6,64,1282,5.13,5.22,3.24
1.02,"Premium","H","VS2",62.4,58,5356,6.39,6.43,4
1.01,"Very Good","G","VS2",63.1,60,6108,6.36,6.31,4
0.41,"Ideal","G","VVS1",61.7,55,1151,4.77,4.79,2.95
2.72,"Fair","J","I1",68.2,56,6870,8.46,8.43,5.76
0.73,"Ideal","D","VS2",62.7,53,3412,5.76,5.79,3.62
0.58,"Good","E","VS1",58.6,64,2185,5.4,5.46,3.18
1.01,"Very Good","E","VS2",62.7,57,6666,6.31,6.36,3.97
1.05,"Ideal","F","VS1",62.3,55,8100,6.53,6.5,4.06
0.77,"Ideal","G","VS1",62.4,54,3121,5.93,5.89,3.69
0.52,"Ideal","E","VVS1",61.8,55,3125,5.2,5.19,3.21
1.05,"Ideal","E","SI1",62.1,57,5436,6.48,6.5,4.03
0.4,"Ideal","G","SI2",60.6,56,870,4.82,4.76,2.91
1.01,"Good","F","SI2",58.2,61,4140,6.47,6.53,3.78
2.11,"Premium","J","SI2",60.7,60,12554,8.27,8.2,5
0.53,"Premium","H","IF",62.5,59,1957,5.15,5.18,3.23
0.23,"Ideal","F","VS2",61.9,55,498,3.94,3.97,2.45
1.14,"Premium","I","VS1",62.3,59,5291,6.69,6.64,4.15
0.3,"Very Good","F","VVS1",61.8,55,783,4.32,4.35,2.68
0.78,"Very Good","E","SI1",63.4,56,2565,5.84,5.9,3.72
1.01,"Ideal","G","SI2",59.6,57,4327,6.59,6.54,3.91
0.55,"Ideal","I","VVS1",62.7,57,1712,5.23,5.17,3.26
1.01,"Ideal","G","VS2",62.5,57,6019,6.43,6.4,4.01
0.73,"Ideal","I","SI1",62,56,2122,5.75,5.8,3.58
0.33,"Very Good","H","VVS2",62.4,60,666,4.39,4.42,2.75
1.11,"Premium","E","SI1",61.3,58,5802,6.61,6.66,4.07
1.71,"Ideal","G","VS1",62.2,55,17595,7.72,7.65,4.78
1.04,"Ideal","G","VS2",61.3,57,7044,6.53,6.56,4.01
1.04,"Ideal","F","SI1",61.4,59,5220,6.46,6.5,3.98
2.14,"Premium","J","SI2",61.5,59,13205,8.25,8.3,5.11
0.36,"Ideal","F","VS2",61,57,875,4.6,4.62,2.81
1.5,"Premium","F","I1",60.6,62,5410,7.24,7.22,4.38
1.5,"Premium","G","SI2",62,62,8190,7.31,7.25,4.51
0.58,"Ideal","G","SI2",62.2,55,1343,5.4,5.36,3.35
1.3,"Premium","G","VS2",60.9,60,9051,6.99,7.04,4.27
0.71,"Ideal","D","VS1",62.2,55,3192,5.71,5.74,3.56
1.16,"Very Good","F","SI1",63.4,55,6301,6.73,6.65,4.24
0.7,"Ideal","G","SI1",61.6,56,2478,5.69,5.73,3.52
0.31,"Ideal","G","VVS2",60.8,56,907,4.4,4.38,2.67
0.62,"Premium","F","VS2",62.3,60,2009,5.46,5.39,3.38
0.3,"Ideal","G","VS2",61.8,54,545,4.34,4.37,2.69
0.28,"Very Good","E","IF",59.6,55,688,4.24,4.31,2.55
0.7,"Very Good","E","SI1",59.1,63,2184,5.89,5.81,3.46
1.1,"Good","G","SI2",64.2,56,4084,6.55,6.51,4.19
1.51,"Very Good","J","SI1",62.4,58,7136,7.27,7.32,4.55
0.42,"Very Good","H","VVS1",62.2,56,1193,4.78,4.81,2.98
1.01,"Very Good","D","SI1",63.3,57,5622,6.33,6.37,4.02
0.4,"Premium","F","SI2",59.6,58,864,4.85,4.81,2.88
1.13,"Premium","H","SI2",60.7,54,4873,6.82,6.72,4.11
0.52,"Very Good","H","VVS1",63.9,59,1664,5.08,5.1,3.25
0.41,"Ideal","D","VVS2",61.1,56,1181,4.81,4.78,2.93
0.36,"Ideal","D","SI1",62.2,53,626,4.57,4.59,2.85
0.54,"Premium","F","SI2",59.6,60,1154,5.25,5.28,3.14
0.3,"Good","E","VVS2",61.1,61,622,4.32,4.36,2.65
0.7,"Ideal","F","SI1",62.6,57,2453,5.59,5.62,3.51
0.42,"Ideal","F","SI1",61.6,56,691,4.81,4.83,2.97
0.37,"Premium","G","VS2",59.7,61,944,4.72,4.66,2.8
1.13,"Ideal","G","VVS2",61.5,57,8889,6.67,6.71,4.12
1.06,"Premium","F","SI2",62.6,59,3831,6.47,6.51,4.06
1.01,"Very Good","E","VS1",63.9,58,7597,6.31,6.36,4.05
1.2,"Premium","G","VS1",62.5,59,8056,6.72,6.64,4.19
2.01,"Ideal","I","SI2",61.5,56,14103,8.1,8.16,5
0.61,"Ideal","H","VS1",61.6,56.9,1706,5.4,5.49,3.36
1,"Good","G","SI1",62.2,63,5483,6.36,6.41,3.97
0.9,"Very Good","I","VS2",61.4,58,3445,6.16,6.26,3.81
2.01,"Good","H","SI1",63.2,58,15919,7.93,7.98,5.03
0.55,"Ideal","F","SI2",62.3,57,1263,5.27,5.22,3.27
0.54,"Very Good","D","VS2",63.2,55,1786,5.21,5.17,3.28
1.06,"Very Good","H","SI2",62.6,60,3996,6.43,6.47,4.04
1.16,"Ideal","G","IF",62,57,10082,6.73,6.7,4.16
0.61,"Ideal","F","VVS2",61.5,55,3248,5.47,5.53,3.38
1.01,"Very Good","H","I1",63.2,58,3167,6.39,6.33,4.02
1,"Premium","G","I1",59,60,2264,6.49,6.43,3.82
0.9,"Fair","E","VS2",65.2,61,3875,6.01,5.98,3.91
0.3,"Very Good","I","VVS2",63,57,596,4.24,4.27,2.68
0.5,"Ideal","G","VS2",61.7,54,1449,5.14,5.16,3.18
1.52,"Very Good","G","VS2",63.4,58,11986,7.31,7.24,4.61
1.71,"Good","H","VS2",63.7,58,13068,7.57,7.54,4.81
1.06,"Very Good","E","IF",62.7,58,11518,6.48,6.54,4.08
0.4,"Premium","E","SI2",61.4,59,855,4.75,4.7,2.9
1.21,"Very Good","H","SI2",61.1,60,4991,6.86,6.91,4.21
0.54,"Ideal","I","VS2",61.1,55,1259,5.27,5.31,3.23
1.07,"Ideal","E","VS2",61.8,58,7240,6.53,6.61,4.06
0.3,"Very Good","E","VVS2",61.9,59,789,4.27,4.32,2.66
1.13,"Premium","G","VVS1",59.3,59,8868,6.87,6.79,4.05
0.9,"Premium","G","SI1",62.7,59,3774,6.14,6.1,3.84
0.39,"Ideal","E","SI1",62.1,53,719,4.69,4.72,2.92
0.38,"Very Good","E","SI1",58.3,61,640,4.75,4.86,2.8
0.3,"Premium","E","VVS2",61.9,59,1013,4.32,4.27,2.66
0.92,"Ideal","G","SI2",63,57,3697,6.16,6.13,3.87
1.5,"Premium","F","VS2",61.6,58,14199,7.37,7.31,4.52
0.85,"Ideal","E","SI1",61.8,54,3167,6.1,6.14,3.78
0.54,"Ideal","G","VS1",61.8,54,1754,5.22,5.24,3.23
0.35,"Very Good","F","SI1",61,55,590,4.6,4.63,2.81
0.31,"Ideal","G","VS2",62.4,54,544,4.36,4.39,2.73
1.2,"Very Good","H","VS2",62.5,59,6870,6.76,6.72,4.21
0.34,"Premium","H","VS1",62.1,58,765,4.49,4.46,2.78
1.2,"Premium","I","VS2",62.3,57,4844,6.79,6.74,4.22
0.33,"Premium","H","VS2",62.3,58,521,4.38,4.41,2.74
0.32,"Ideal","H","VVS1",62.9,57,936,4.38,4.33,2.74
1.32,"Ideal","G","VVS2",61.6,56,13261,7.03,7.08,4.35
1.12,"Premium","I","VS1",59.6,58,4987,6.82,6.77,4.05
1.02,"Very Good","F","VS2",62.8,57,6911,6.36,6.41,4.01
0.32,"Ideal","G","VVS1",61.8,56,786,4.39,4.41,2.72
0.3,"Very Good","F","SI1",62.1,60,500,4.26,4.28,2.65
0.57,"Premium","G","VS2",59.7,59,1608,5.37,5.41,3.22
0.81,"Ideal","I","SI1",61.3,56,3043,6.27,6.23,3.83
0.55,"Premium","G","SI1",62.1,56,1321,5.28,5.22,3.26
1.04,"Premium","H","SI1",60.4,59,4368,6.59,6.55,3.97
0.7,"Premium","G","SI2",62,59,1966,5.62,5.58,3.47
1.5,"Fair","H","I1",65.7,58,4939,7.07,7.02,4.63
0.3,"Very Good","H","VS1",63.4,53,675,4.3,4.25,2.71
1.01,"Fair","G","VS2",59.1,56,6271,6.55,6.52,3.86
0.98,"Premium","F","SI2",62.3,56,3485,6.44,6.35,3.98
0.35,"Ideal","D","SI1",61.6,55,644,4.53,4.56,2.8
1.2,"Premium","G","VS2",58.2,59,7795,7.04,6.95,4.07
0.43,"Very Good","E","VS2",62.2,58,869,4.81,4.87,3.01
0.3,"Premium","G","VVS2",60.8,58,878,4.38,4.34,2.65
0.43,"Premium","F","VS1",62.5,58,1056,4.78,4.85,3.01
1.61,"Very Good","J","VS2",61.7,59,7703,7.46,7.51,4.62
1.01,"Good","D","SI2",63.9,57,4672,6.36,6.29,4.04
0.77,"Ideal","E","VVS1",61.6,55,5251,5.87,5.95,3.64
1.01,"Good","E","SI1",63.8,60,4256,6.36,6.31,4.04
0.81,"Ideal","E","SI1",61.9,55,3913,5.98,6.01,3.71
0.41,"Ideal","D","VVS2",62.3,55,1295,4.76,4.77,2.97
0.47,"Ideal","H","SI1",61.1,55,787,5.04,5.07,3.09
1,"Premium","E","SI1",61,61,4805,6.45,6.4,3.92
1.31,"Ideal","I","VS2",62.4,57,6338,6.93,6.97,4.34
0.73,"Ideal","E","SI2",60.4,56,2434,5.81,5.89,3.54
0.29,"Very Good","I","VS2",62.4,55,384,4.25,4.27,2.66
0.31,"Premium","G","VS1",59.5,59,802,4.47,4.4,2.64
1,"Good","F","VVS2",56.5,63,7016,6.65,6.62,3.75
0.37,"Premium","F","SI1",61.5,59,791,4.62,4.59,2.83
0.4,"Good","D","SI1",63.3,57,720,4.68,4.71,2.97
1.14,"Very Good","E","IF",63.3,57,12647,6.63,6.71,4.22
0.3,"Very Good","H","SI1",59.4,63,421,4.35,4.4,2.6
1.11,"Ideal","G","VS1",62.1,57,7917,6.61,6.63,4.11
0.26,"Ideal","E","VVS1",61.7,57,769,4.1,4.07,2.52
1.01,"Very Good","G","VS2",62.5,57,5679,6.37,6.4,3.99
1.58,"Good","I","VS1",58.6,62,9775,7.59,7.66,4.47
0.43,"Premium","F","SI1",62.5,56,1016,4.85,4.82,3.02
1.06,"Premium","I","SI2",61.5,58,3847,6.59,6.55,4.04
0.41,"Premium","E","SI1",58.8,62,852,4.87,4.85,2.86
0.82,"Ideal","I","SI2",61.1,57,2075,6.05,6.09,3.71
0.27,"Ideal","E","VVS2",62,55,622,4.12,4.14,2.56
0.34,"Ideal","G","VVS2",61.9,57,995,4.48,4.44,2.76
0.91,"Premium","E","SI1",62.5,61,4434,6.19,6.1,3.84
0.58,"Very Good","E","SI1",63.1,56,1641,5.36,5.32,3.37
0.36,"Ideal","I","VS1",62.1,56,568,4.55,4.59,2.84
0.98,"Fair","G","I1",67.3,60,1932,6.17,6.11,4.14
0.33,"Premium","H","VVS2",61.6,58,854,4.45,4.42,2.73
0.4,"Premium","D","SI1",61.6,58,772,4.69,4.73,2.9
1.01,"Very Good","H","VS2",63.5,61,5050,6.32,6.24,3.99
1.21,"Very Good","G","SI1",62.2,60,6190,6.71,6.73,4.18
0.34,"Ideal","I","IF",61.3,55,695,4.52,4.55,2.78
1.23,"Premium","G","SI1",61.2,59,6888,6.88,6.81,4.19
0.32,"Ideal","D","VS2",60.5,56,972,4.48,4.45,2.7
0.9,"Ideal","I","VS2",62,53,4157,6.17,6.23,3.85
1.08,"Good","J","VS2",64.3,58,3980,6.46,6.44,4.15
0.6,"Very Good","J","VS1",62.6,56,1378,5.37,5.41,3.37
0.31,"Premium","F","VS2",61.8,59,625,4.31,4.33,2.67
0.27,"Ideal","E","VS1",61.6,57,603,4.16,4.12,2.55
1.7,"Fair","H","SI2",64.5,55,9682,7.58,7.52,4.87
1.11,"Ideal","H","VS2",64,58,5632,6.52,6.46,4.16
0.91,"Ideal","F","SI2",62.4,57,3812,6.18,6.22,3.87
0.53,"Very Good","E","VS1",61.9,59,1830,5.16,5.21,3.21
2.11,"Premium","D","SI2",60.9,60,18575,8.28,8.21,5.02
0.39,"Very Good","G","VVS1",60.3,57,873,4.74,4.78,2.87
0.5,"Premium","E","SI1",62,59,1316,5.06,5.1,3.15
0.51,"Ideal","D","VS2",62.4,55,1882,5.14,5.11,3.2
0.83,"Very Good","E","SI1",63.5,58,3365,5.93,5.98,3.78
1.04,"Ideal","I","VS1",61.4,58,5572,6.46,6.54,3.99
0.91,"Premium","F","SI1",61.7,59,4036,6.21,6.17,3.82
0.24,"Ideal","F","VS1",61.3,56,419,4,4.03,2.46
1.01,"Very Good","I","SI1",62.1,58,4681,6.37,6.39,3.96
2.07,"Good","I","VS2",61.8,61,18707,8.12,8.16,5.03
0.34,"Ideal","E","VS1",62.2,54.2,816,4.44,4.47,2.78
0.5,"Good","E","VS2",63.3,64,1348,4.98,5,3.16
0.7,"Good","D","SI2",63.1,60,2221,5.56,5.62,3.53
0.5,"Premium","F","SI1",62.2,59,1250,5.07,5.03,3.14
0.32,"Ideal","G","SI1",61.4,56,653,4.44,4.42,2.72
0.41,"Ideal","D","VS1",61.2,57,1018,4.77,4.81,2.93
1.52,"Premium","I","SI1",58.8,61,6639,7.5,7.46,4.4
0.42,"Premium","E","VS1",62.1,55,1181,4.85,4.81,3
0.71,"Fair","J","VS2",64.9,54,1435,5.63,5.53,3.62
0.5,"Ideal","G","VVS1",61.8,54,1865,5.13,5.16,3.18
0.71,"Ideal","G","VVS2",62.5,58,2978,5.7,5.73,3.57
0.52,"Ideal","G","VS1",61.8,55,1689,5.17,5.21,3.21
1.51,"Ideal","I","SI1",59.4,61,8396,7.52,7.46,4.45
0.31,"Ideal","G","SI1",61.6,55,563,4.34,4.37,2.68
0.56,"Ideal","E","SI1",60.9,56,1698,5.35,5.32,3.25
0.28,"Ideal","I","VVS2",62.2,55,497,4.21,4.24,2.63
0.7,"Very Good","F","SI1",62.4,56,2573,5.63,5.69,3.53
0.39,"Ideal","G","VS1",62.2,54.3,853,4.66,4.69,2.91
1.7,"Very Good","H","VS2",61.9,60,12874,7.57,7.61,4.7
0.3,"Very Good","E","VS1",61.9,60,710,4.26,4.3,2.65
1.04,"Very Good","J","SI2",63.5,59,3810,6.37,6.42,4.06
0.72,"Premium","G","VS2",61.4,57,2550,5.83,5.77,3.56
0.56,"Ideal","G","VS2",60.6,57,1698,5.36,5.33,3.24
2.51,"Premium","I","SI2",62.3,57,18255,8.76,8.69,5.44
0.9,"Fair","E","VS2",64.5,61,4125,6.07,6.03,3.9
0.7,"Ideal","H","VS1",61.2,55,3185,5.71,5.76,3.51
0.52,"Premium","F","VS2",62.5,58,1605,5.17,5.13,3.22
2.04,"Premium","J","VS2",61.4,59,13600,8.14,8.04,4.97
0.31,"Good","F","VS1",63.9,55,779,4.3,4.27,2.74
0.7,"Very Good","H","SI2",61.5,63,1999,5.63,5.59,3.45
0.58,"Ideal","G","SI1",61.4,55,1330,5.38,5.41,3.31
1.01,"Premium","H","VS2",61.2,59,4959,6.45,6.47,3.95
1.57,"Very Good","D","SI1",62.3,59,12304,7.39,7.44,4.62
1.57,"Ideal","G","VS1",61.9,55,13462,7.53,7.47,4.64
0.3,"Ideal","E","IF",62,54,943,4.31,4.34,2.68
0.59,"Very Good","J","VS2",61.9,58,1287,5.35,5.38,3.32
1.22,"Premium","H","VS2",62.3,58,6608,6.85,6.77,4.24
1.75,"Premium","D","SI2",60.6,60,13363,7.74,7.78,4.7
1.65,"Ideal","G","IF",62.4,55,17729,7.61,7.53,4.72
0.56,"Premium","D","SI1",60.8,60,1723,5.29,5.31,3.22
0.9,"Very Good","G","SI1",63.1,59,3669,6.15,6.11,3.87
0.7,"Good","F","SI2",64.3,57,1851,5.6,5.53,3.58
0.49,"Premium","G","SI1",62.4,58,1072,5.05,4.99,3.13
0.79,"Ideal","D","SI1",61.3,54,3270,6.01,5.96,3.67
1.18,"Very Good","H","SI1",63.3,55,5815,6.75,6.72,4.26
1.22,"Ideal","D","VS2",61.7,56,10538,6.89,6.86,4.24
0.71,"Very Good","E","VS1",63.2,60,3006,5.63,5.6,3.55
0.55,"Ideal","D","VS2",61,56,1768,5.31,5.28,3.23
0.3,"Ideal","E","VS2",61.4,55,844,4.34,4.32,2.66
0.34,"Ideal","F","VVS1",61.1,56,1174,4.5,4.53,2.76
0.56,"Ideal","E","VS1",61.1,56,2117,5.34,5.29,3.25
0.23,"Very Good","F","VS1",59.8,57,402,4.04,4.06,2.42
0.34,"Ideal","G","VVS2",61.9,57,995,4.48,4.44,2.76
0.73,"Fair","E","VVS2",57.4,59,3813,5.99,5.95,3.43
0.9,"Premium","D","VS2",62.6,59,5001,6.14,6.17,3.85
1.1,"Premium","E","VVS2",60.1,58,10387,6.69,6.76,4.04
0.61,"Premium","H","SI1",61.2,58,1588,5.45,5.43,3.33
1.06,"Ideal","I","VS2",61.6,57,5748,6.53,6.58,4.04
0.8,"Very Good","G","SI1",62.1,56,3071,6.01,5.85,3.68
0.83,"Very Good","I","VS2",61.6,58,2865,6.05,6.07,3.73
0.37,"Very Good","G","VS1",58.3,62,696,4.72,4.75,2.76
0.28,"Ideal","D","VVS2",61.1,55,827,4.23,4.28,2.6
0.92,"Ideal","E","SI2",62.1,53,3941,6.25,6.22,3.87
0.33,"Very Good","E","VS2",62.8,56,627,4.4,4.42,2.77
0.36,"Ideal","E","VS1",61.8,54,835,4.56,4.6,2.83
0.27,"Very Good","G","VVS2",62,56,504,4.14,4.17,2.57
